ID,Name
3448,Городищи
3449,Гороховец
3450,Гусевский
3451,Гусь Хрустальный
3452,Золотково
3453,Иванищи
3454,Камешково
3455,Карабаново
3456,Киржач
3457,Ковров
3458,Кольчугино
3459,Красная Горбатка
3460,Меленки
3461,Муром
3462,Петушки
3463,Покров
3464,Собинка
3465,Судогда
3466,Суздаль
3467,Юрьев-Польский
3469,Алексеевская
3470,Алущевск
3471,Быково
3472,Волгоград
3473,Волжский
3474,Городище
3475,Дубовка
3476,Елань
3477,Жирновск
3478,Иловля
3479,Калач-на-Дону
3480,Камышин
10500382,Кириллов
3481,Клетский
3482,Котельниково
3483,Котово
3484,Кумылженская
3485,Ленинск
3486,Михайловка
3487,Нехаевский
3488,Николаевск
3489,Новоаннинский
3490,Новониколаевский
3491,Ольховка
3492,Палласовка
3493,Рудня
3494,Светлый Яр
3495,Серафимович
3496,Средняя Ахтуба
3497,Сталинград
3498,Старая Полтавка
3499,Суровикино
3500,Урюпинск
3501,Фролово
3502,Чернышковский
3504,Бабаево
3505,Белозерск
3506,Великий Устюг
3507,Верховажье
3508,Вожега
3509,Вологда
3510,Вохтога
3511,Вытегра
3512,Грязовец
3513,Кадников
3514,Кадуй
3515,Кичменгский Городок
3516,Липин Бор
3517,Никольск
3518,Нюксеница
3519,Сокол
3520,Сямжа
3521,Тарногский Городок
3522,Тотьма
3523,Устюжна
3524,Харовск
3525,Чагода
3526,Череповец
3527,Шексна
3528,Шуйское
3530,Анна
3531,Бобров
3532,Богучар
3533,Борисоглебск
3534,Бутурлиновка
3535,Верхний Мамон
3536,Верхняя Хава
3537,Воробьевка
3538,Воронеж
3540,Грибановский
3541,Давыдовка
3542,Елань-Коленовский
3543,Калач
3544,Кантемировка
3539,Лиски
3545,Нижнедевицк
3546,Новая Усмань
3547,Новохоперск
3548,Ольховатка
3549,Острогожск
3550,Павловск
3551,Панино
3552,Петропавловка
3553,Поворино
3554,Подгоренский
3555,Рамонь
3556,Репьевка
3557,Россошь
3558,Семилуки
3559,Таловая
3560,Терновка
3561,Хохольский
3562,Эртиль
2052982,нововоронеж
3631,Агвали
3632,Акуша
3633,Ахты
3634,Ачису
3635,Бабаюрт
3636,Бежта
3637,Ботлих
3638,Буйнакск
3639,Вачи
3640,Гергебиль
3641,Гуниб
3642,Дагестанские Огни
3643,Дербент
3644,Дылым
3645,Ершовка
3646,Избербаш
3647,Карабудахкент
3648,Карата
3649,Каспийск
3650,Касумкент
3651,Кизилюрт
3652,Кизляр
3653,Кочубей
3654,Кумух
3655,Курах
3656,Магарамкент
3657,Маджалис
3658,Махачкала
3659,Мехельта
3660,Новолакское
3661,Рутул
3662,Советское
3663,Тарумовка
3664,Терекли-Мектеб
3665,Тлярата
3666,Тпиг
3667,Уркарах
3668,Хасавюрт
3669,Хив
3670,Хунзах
3671,Цуриб
3672,Южно-Сухокумск
3674,Биробиджан
3676,Архиповка
3677,Верхний Ландех
3678,Вичуга
3679,Гаврилов Посад
3680,Долматовский
3681,Дуляпино
3682,Заволжск
3683,Заречный
3684,Иваново
3685,Иваньковский
3686,Ильинское-Хованское
3687,Каминский
3688,Кинешма
3689,Комсомольск
5908265,Кохма
3690,Лух
3691,Палех
3692,Пестяки
3693,Приволжск
3694,Пучеж
3695,Родники
3696,Савино
3697,Сокольское
3698,Тейково
3699,Фурманов
3700,Шуя
3701,Южа
3702,Юрьевец
3704,Алексеевск
3705,Алзамай
3706,Алыгжер
3707,Ангарск
3708,Артемовский
3709,Атагай
3710,Байкал
3711,Байкальск
3712,Балаганск
3713,Баяндай
3714,Бирюсинск
3715,Бодайбо
3716,Большая Речка
3717,Большой Луг
3718,Бохан
3719,Братск
3720,Видим
3721,Витимский
3722,Вихоревка
3723,Еланцы
3724,Ербогачен
3725,Железногорск-Илимский
3726,Жигалово
3727,Забитуй
3728,Залари
3729,Звездный
3730,Зима
3731,Иркутск
3732,Казачинское
3733,Качуг
3734,Квиток
3735,Киренск
3736,Куйтун
3411741,Култук
3737,Кутулик
3738,Мама
3739,Нижнеудинск
3740,Оса
2116660,Саянск
3741,Слюдянка
3742,Тайшет
3743,Тулун
3744,Усолье-Сибирское
3745,Усть-Илимск
3746,Усть-Кут
3747,Усть-Ордынский
3748,Усть-Уда
3749,Черемхово
3138835,Чунский
3750,Шелехов
3752,Баксан
3753,Майский
3754,Нальчик
3755,Нарткала
3756,Прохладный
3757,Советское
3758,Терек
3759,Тырныауз
3760,Чегем-Первый
3762,Багратионовск
3763,Балтийск
3764,Гвардейск
3765,Гурьевск
3766,Гусев
3767,Железнодорожный
3768,Зеленоградск
3769,Знаменск
1925143,Кёнигсберг
3770,Калининград
3771,Кенисберг
3772,Краснознаменск
3773,Мамоново
3774,Неман
3775,Нестеров
3776,Озерск
3777,Полесск
3778,Правдинск
3779,Светлогорск
3780,Светлый
3781,Славск
3782,Советск
3783,Черняховск
3828,Аршань
3829,Каспийский
3830,Комсомольский
3831,Малые Дербеты
3832,Приютное
3833,Советское
3834,Троицкое
3835,Утта
3836,Цаган-Аман
3837,Элиста
3838,Юста
3839,Яшалта
3840,Яшкуль
3842,Бабынино
3843,Балабаново
3844,Барятино
3845,Белоусово
3846,Бетлица
3847,Боровск
3848,Дугна
3849,Дудоровский
3850,Думиничи
3851,Еленский
3852,Жиздра
3853,Износки
3854,Калуга
3855,Киров
3856,Козельск
3857,Кондрово
3858,Людиново
3859,Малоярославец
3860,Медынь
3861,Мещовск
3862,Мосальск
3863,Обнинск
3864,Перемышль
3865,Спас-Деменск
3866,Сухиничи
3867,Таруса
3868,Ульяново
3869,Ферзиково
3870,Хвастовичи
3871,Юхнов
3873,Атласово
3874,Аянка
3875,Большерецк
12370942,Вилючинск
3411630,Елизово
3876,Ильпырский
3877,Каменское
3878,Кировский
3879,Ключи
3880,Крапивная
3881,Мильково
3882,Никольское
10499672,Озерновский
3883,Оссора
3884,Палана
3885,Парень
3886,Пахачи
3887,Петропавловск-Камчатский
3888,Тигиль
3889,Тиличики
3890,Усть-Большерецк
3891,Усть-Камчатск
3893,Амбарный
3894,Беломорск
3895,Валаам
3896,Вирандозеро
3897,Гирвас
3898,Деревянка
3899,Идель
3900,Ильинский
3901,Импалахти
3902,Калевала
3903,Кемь
3904,Кестеньга
3905,Кондопога
3906,Костомукша
3907,Лахденпохья
3908,Лоухи
3909,Медвежьегорск
3910,Муезерский
3911,Олонец
3912,Петрозаводск
3913,Питкяранта
3914,Повенец
3915,Пряжа
3916,Пудож
3917,Сегежа
3918,Сортавала
3919,Софпорог
3920,Суоярви
3922,Анжеро-Судженск
3923,Барзас
3924,Белово
3925,Белогорск
3926,Березовский
3927,Грамотеино
3928,Гурьевск
3929,Ижморский
3930,Итатский
3931,Калтан
3932,Кедровка
3933,Кемерово
3934,Киселевск
3935,Крапивинский
3936,Ленинск-Кузнецкий
3937,Мариинск
3938,Междуреченск
3939,Мыски
3940,Новокузнецк
3941,Осинники
3942,Прокопьевск
3943,Промышленная
3944,Тайга
3945,Таштагол
3946,Тисуль
3947,Топки
3948,Тяжинский
3949,Юрга
3950,Яшкино
3951,Яя
3953,Арбаж
3954,Аркуль
3955,Белая Холуница
3956,Богородское
3957,Боровой
3958,Верхошижемье
5556050,Вятские Поляны
3959,Зуевка
3960,Каринторф
3961,Кикнур
3962,Кильмезь
3963,Киров
3964,Кирово-Чепецк
3965,Кирс
3966,Кобра
3967,Котельнич
3968,Кумены
3969,Ленинское
3970,Луза
3971,Малмыж
3972,Мураши
3973,Нагорск
3974,Нема
3975,Нововятск
3976,Нолинск
3977,Омутнинск
3978,Опарино
3979,Оричи
3980,Пижанка
3981,Подосиновец
3982,Санчурск
3983,Свеча
3984,Слободской
3985,Советск
3986,Суна
3987,Тужа
3988,Уни
3989,Уржум
3990,Фаленки
3991,Халтурин
3992,Юрья
3993,Яранск
3995,Абезь
3996,Айкино
3997,Верхняя Инта
3998,Визинга
3999,Водный
4000,Вожаель
4001,Воркута
4002,Вуктыл
4003,Гешарт
4004,Елецкий
4005,Емва
4006,Заполярный
4007,Ижма
4008,Инта
4009,Ираель
4010,Каджером
4011,Кажым
4012,Кожым
4013,Койгородок
4014,Корткерос
4015,Кослан
4016,Объячево
4017,Печора
4018,Сосногорск
4019,Сыктывкар
4020,Троицко-Печерск
4021,Усинск
4022,Усогорск
4023,Усть-Кулом
4024,Усть-Цильма
4025,Ухта
4027,Антропово
4028,Боговарово
4029,Буй
4030,Волгореченск
4031,Галич
4032,Горчуха
4033,Зебляки
4034,Кадый
4035,Кологрив
4036,Кострома
4037,Красное-на-Волге
4038,Макарьев
4039,Мантурово
4040,Нерехта
4041,Нея
4042,Островское
4043,Павино
4044,Парфентьево
4045,Поназырево
4046,Солигалич
4047,Судиславль
4048,Сусанино
4049,Чухлома
4050,Шарья
4051,Шемятино
4053,Абинск
4054,Абрау-Дюрсо
4055,Анапа
4056,Апшеронск
4057,Армавир
4058,Архипо-Осиповка
4059,Афипский
4060,Ахтырский
4061,Ачуево
4062,Белореченск
4063,Верхнебаканский
4064,Выселки
4065,Геленджик
4066,Гиагинская
4067,Горячий Ключ
4068,Джубга
4069,Динская
4070,Ейск
4071,Ильский
4072,Кабардинка
4073,Калинино
4074,Калининская
4075,Каменномостский
4076,Каневская
4077,Кореновск
4078,Красноармейская
4079,Краснодар
4080,Кропоткин
4081,Крыловская
4082,Крымск
2185858,Курганинск
4083,Кущевская
4084,Лабинск
4085,Лениградская
4086,Майкоп
4087,Мостовской
4088,Новороссийск
4089,Отрадная
4090,Павловская
4091,Приморско-Ахтарск
4092,Северская
4093,Славянск-на-Кубани
4094,Сочи
4095,Староминская
4096,Старощербиновская
4097,Тбилисская
4098,Темрюк
4099,Тимашевск
4100,Тихорецк
4101,Туапсе
4102,Тульский
4103,Усть-Лабинск
4104,Шовгеновский
10502714, Железногорск
4106,Абаза
4107,Абакан
4108,Абан
4109,Агинское
4110,Артемовск
4111,Аскиз
4112,Ачинск
4113,Байкит
4114,Балахта
4115,Балыкса
4116,Белый Яр
4117,Бельтырский
4118,Бея
4119,Бискамжа
4120,Боготол
4121,Боград
4122,Богучаны
4123,Большая Мурта
4124,Большой Улуй
4125,Бородино
4126,Ванавара
4127,Верхнеимбатск
4128,Горячегорск
4129,Дзержинское
4130,Дивногорск
4131,Диксон
4132,Дудинка
4133,Емельяново
4134,Енисейск
4135,Ермаковское
4136,Заозерный
3409478,Зеленогорск
4137,Игарка
4138,Идринское
4139,Иланский
4140,Ирбейское
4141,Казачинское
4142,Канск
4143,Каратузское
4144,Караул
4145,Кежма
6456567,Кодинск
4146,Козулька
4147,Копьево
4148,Краснотуранск
4149,Красноярск
4150,Курагино
4151,Лесосибирск
4152,Минусинск
4153,Мотыгино
4154,Назарово
4155,Нижний Ингаш
4156,Новоселово
4157,Норильск
4158,Партизанское
4159,Пировское
4160,Саяногорск
4161,Северо-Енисейский
5020614,Сосновоборск
4162,Тасеево
4163,Таштып
4164,Тура
4165,Туруханск
4166,Тюхтет
4167,Ужур
4168,Усть-Авам
4169,Уяр
4170,Хатанга
4171,Черемушки
4172,Черногорск
4173,Шалинское
2479040,Шарыпово
4174,Шира
4175,Шушенское
4177,Варгаши
4178,Глядянское
4179,Далматово
4180,Каргаполье
4181,Катайск
4182,Кетово
4183,Курган
4184,Куртамыш
4185,Лебяжье
4186,Макушино
4187,Мишкино
4188,Мокроусово
4189,Петухово
4190,Половинное
4191,Сафакулево
4192,Целинное
4193,Шадринск
4194,Шатрово
4195,Шумиха
4196,Щучье
4197,Юргамыш
4199,Альменево
4200,Белая
4201,Большое Солдатское
4202,Глушково
4203,Горшечное
4204,Дмитриев-Льговский
4205,Железногорск
4206,Золотухино
4207,Касторное
4208,Конышевка
4209,Коренево
4210,Курск
4211,Курчатов
4212,Кшенский
4213,Льгов
4214,Мантурово
4215,Медвенка
4216,Обоянь
4217,Поныри
4218,Пристень
4219,Прямицыно
4220,Рыльск
4221,Суджа
4222,Тим
4223,Фатеж
4224,Хомутовка
4225,Черемисиново
4226,Щигры
4228,Грязи
4229,Данхов
4230,Доброе
4231,Долгоруково
4232,Елец
4233,Задонск
4234,Измалково
4235,Казинка
4236,Лебедянь
4237,Лев Толстой
4238,Липецк
4239,Тербуны
4240,Усмань
4241,Хлевное
4242,Чаплыгин
4244,Анадырь
4245,Атка
4246,Балыгычан
4247,Беринговский
4248,Билибино
4249,Большевик
4250,Ванкарем
4251,Иульитин
4252,Кадыкчан
4253,Лаврентия
4254,Магадан
4255,Мыс Шмидта
4256,Ола
4257,Омонск
4258,Омсукчан
4259,Палатка
4260,Певек
4261,Провидения
4262,Сеймчан
4263,Синегорье
4264,Сусуман
4265,Усть-Белая
4266,Усть-Омчуг
4267,Эвенск
4268,Эгвекинот
4269,Ягодное
4271,Волжск
4272,Дубовский
4273,Звенигово
4274,Йошкар-Ола
4275,Килемары
4276,Козьмодемьянск
4277,Куженер
4278,Мари-Турек
4279,Медведево
4280,Морки
4281,Новый Торьял
4282,Оршанка
4283,Параньга
4284,Сернур
4285,Советский
4286,Юрино
4288,Ардатов
4289,Атюрьево
4290,Атяшево
4291,Большие Березники
4292,Большое Игнатово
4293,Выша
4294,Ельники
4295,Зубова Поляна
4296,Инсар
4297,Кадошкино
4298,Кемля
4299,Ковылкино
4300,Комсомольский
4301,Кочкурово
4302,Краснослободск
4303,Лямбирь
4304,Ромоданово
4305,Рузаевка
4306,Саранск
4307,Старое Шайгово
4308,Темников
4309,Теньгушево
4310,Торбеево
4311,Чамзинка
4482,Апатиты
4483,Африканда
4484,Верхнетуломский
2413243,Заозерск
4485,Заполярный
4486,Зареченск
4487,Зашеек
4488,Зеленоборский
4489,Кандалакша
4490,Кильдинстрой
4491,Кировск
4492,Ковдор
4493,Кола
4494,Конда
4495,Мончегорск
4496,Мурманск
4497,Мурмаши
4498,Никель
4499,Оленегорск
5020595,Полярные Зори
4500,Полярный
4501,Североморск
4778470,Снежногорск
4502,Умба
3564,Ардатов
3565,Арзамас
3566,Арья
3567,Балахна
3568,Богородск
3569,Большереченск
3570,Большое Болдино
3571,Большое Козино
3572,Большое Мурашкино
3573,Большое Пикино
3574,Бор
3575,Бутурлино
3576,Вад
3577,Варнавино
3578,Васильсурск
3579,Вахтан
3580,Вача
3581,Велетьма
3582,Ветлуга
3583,Виля
3584,Вознесенское
3585,Володарск
3586,Воротынец
3587,Ворсма
3588,Воскресенское
3589,Выездное
3590,Выкса
3591,Гагино
3592,Гидроторф
3593,Горбатов
3594,Горбатовка
3595,Городец
3596,Горький
3597,Дальнее Константиново
3598,Дзержинск
3599,Дивеево
3600,Досчатое
3601,Заволжье
3602,Катунки
3603,Керженец
3604,Княгинино
3605,Ковернино
3606,Красные Баки
3607,Кстово
3608,Кулебаки
3609,Лукоянов
3610,Лысково
3611,Навашино
3612,Нижний Новгород
3613,Павлово
3614,Первомайск
3615,Перевоз
3616,Пильна
3617,Починки
2185271,Саров
3618,Сергач
3619,Сеченово
3620,Сосновское
3621,Спасское
3622,Тонкино
3623,Тоншаево
3624,Уразовка
3625,Урень
3626,Чкаловск
3627,Шаранга
3628,Шатки
3629,Шахунья
4504,Анциферово
4505,Батецкий
4506,Большая Вишера
4507,Боровичи
4508,Валдай
4509,Волот
4510,Деманск
4511,Зарубино
4512,Кресцы
4513,Любытино
4514,Малая Вишера
4515,Марево
4516,Мошенское
4517,Новгород
4518,Окуловка
4519,Парфино
4520,Пестово
4521,Поддорье
4522,Сольцы
4523,Старая Русса
4524,Хвойное
4525,Холм
4526,Чудово
4527,Шимск
4529,Баган
4530,Барабинск
4531,Бердск
4532,Биаза
4533,Болотное
4534,Венгерово
4535,Довольное
4536,Завьялово
4537,Искитим
4538,Карасук
4539,Каргат
4540,Колывань
4541,Краснозерское
4542,Крутиха
4543,Куйбышев
4544,Купино
4545,Кыштовка
4546,Маслянино
4547,Михайловский
4548,Мошково
4549,Новосибирск
4550,Ордынское
4551,Северное
4552,Сузун
4553,Татарск
4554,Тогучин
4555,Убинское
4556,Усть-Тарка
4557,Чаны
4558,Черепаново
4559,Чистоозерное
4560,Чулым
4562,Береговой
4563,Большеречье
4564,Большие Уки
4565,Горьковское
4566,Знаменское
4567,Исилькуль
4568,Калачинск
4569,Колосовка
4570,Кормиловка
4571,Крутинка
4572,Любинский
4573,Марьяновка
4574,Муромцево
4575,Называевск
4576,Нижняя Омка
4577,Нововаршавка
4578,Одесское
4579,Оконешниково
4580,Омск
4581,Павлоградка
4582,Полтавка
4583,Русская Поляна
4584,Саргатское
4585,Седельниково
4586,Таврическое
4587,Тара
4588,Тевриз
4589,Тюкалинск
4590,Усть-Ишим
4591,Черлак
4592,Шербакуль
4594,Абдулино
4595,Адамовка
4596,Айдырлинский
4597,Акбулак
4598,Аккермановка
4599,Асекеево
4600,Беляевка
4601,Бугуруслан
4602,Бузулук
4603,Гай
4604,Грачевка
4605,Домбаровский
4606,Дубенский
4607,Илек
4608,Ириклинский
4609,Кувандык
4610,Курманаевка
4611,Матвеевка
4612,Медногорск
4613,Новоорск
4614,Новосергиевка
4615,Новотроицк
4616,Октябрьское
4617,Оренбург
4618,Орск
4619,Первомайский
4620,Переволоцкий
4621,Пономаревка
4622,Саракташ
4623,Светлый
4624,Северное
4625,Соль-Илецк
4626,Сорочинск
4627,Ташла
4628,Тоцкое
4629,Тюльган
4630,Шарлык
4631,Энергетик
4632,Ясный
4634,Болхов
4635,Верховье
4636,Глазуновка
4637,Дмитровск-Орловский
4638,Долгое
4639,Залегощь
4640,Змиевка
4641,Знаменское
4642,Колпны
4643,Красная Заря
4644,Кромы
4645,Ливны
4646,Малоархангельск
4647,Мценск
4648,Нарышкино
4649,Новосиль
4650,Орел
4651,Покровское
4652,Сосково
4653,Тросна
4654,Хомутово
4655,Хотынец
4656,Шаблыкино
4658,Башмаково
4659,Беднодемьяновск
4660,Беково
4661,Белинский
4662,Бессоновка
4663,Вадинск
4664,Верхозим
4665,Городище
4666,Евлашево
4667,Земетчино
4668,Золотаревка
4669,Исса
4670,Каменка
4671,Колышлей
4672,Кондоль
4673,Кузнецк
4674,Лопатино
4675,Малая Сердоба
4676,Мокшан
4677,Наровчат
4678,Неверкино
4679,Нижний Ломов
4680,Никольск
4681,Пачелма
4682,Пенза
4683,Русский Камешкир
4684,Сердобск
4685,Сосновоборск
4686,Сура
4687,Тамала
4688,Шемышейка
4690,Барда
4691,Березники
4692,Большая Соснова
4693,Верещагино
4694,Гайны
4695,Горнозаводск
4696,Гремячинск
4697,Губаха
4698,Добрянка
4699,Елово
4700,Зюкайка
4701,Ильинский
